132	0	I think atheism is an acceptance of what is real."[REF] .	Atheism is the only way
80	0	Tracks under digital rights management cannot be changed, and neither can tracks with a missing source link.	Digital rights management brings more harm than good
1586	0	Later, recreation, water quality, water supply, and fish & wildlife management were added as authorized purposes.	Wildlife management brings more good than harm
2156	0	61 The conclusion reached by the South African Supreme Court in that case was that a ban on corporal punishment had to be complied with by Christians whose religious beliefs extended to believing in the right, indeed, in certain circumstances, the obligation of a teacher to chastise a child physically.	We should prohibit corporal punishment
758	0	Because of this situation, it has been denounced that the Security Council is only effective when it comes to safeguarding the interests of its permanent members, and is unable to act against them.	We should disband the United Nations Security Council
541	0	This conservation and distribution of water resources ensured that the water supply was sufficient throughout the dry zone [REF].	We should privatize water supply
1019	0	The Hattiesburg American echoed the Democratic contention that the primary beneficiaries of a two-party system would be the then "920,000 Negroes who dwell here."[REF]	We should abolish the two-party system
1764	0	Since policies are not self-implementing, energy sector regulators become a key facilitator (or blocker) of renewable energy investments [REF].	The energy industry should be nationalized
983	1	In the Fraser Committee Report, they stated that prostitution was not simply a matter of criminal law, but a complex social problem.	We should legalize prostitution
2230	0	In response to this announcement, Lindzon blogged that "It's interesting that Twitter has hijacked our creation of $TICKER i.e. $AAPL" [REF].	Twitter brings more harm than good
165	0	In 1982, the law was repealed, and the High Court of Australia ruled in a unanimous decision that the Church of Scientology was "undoubtedly a religion and deserving of tax exemption" the following year [REF].	We should ban the Church of Scientology
248	1	His contribution was to arrange the material systematically, in order to demonstrate that astrology is based upon logical, hierarchical principles [REF].	Astrology brings more harm than good
1331	0	In the United States, a progressive tax system is employed which equates to higher income earners paying a larger percentage of their income in taxes.	Progressive tax is beneficial
446	0	It has been argued that this trend towards social media "can be seen as an evolution back to the Internet's roots, since it re-transforms the World Wide Web to what it was initially created for: a platform to facilitate information exchange between users."[REF] .	Social media does more harm than good
1774	0	The IEA concludes that a major reallocation of investment capital in the energy sector is required.	The energy industry should be nationalized
858	1	Sovacool says that variable renewable energy sources such as wind power and solar energy can displace nuclear resources [REF].	We should further exploit wind power
1358	1	In 1977, the United States Supreme Court ruled that Louisiana's death penalty was unconstitutional.	Capital punishment brings more harm than good
1859	1	He concludes that "a gambler loses much more than he wins".	We should ban gambling
97	0	Rights Management allows document "leasing" for a finite period of time before it has to reconnect with the server.	Digital rights management brings more harm than good
1792	0	It is not clear if the AfDB's role in the energy sector will prioritize energy projects for domestic consumption or for export, although the AfDB has supported both in the past.	The energy industry should be nationalized
805	0	Titor unambiguously claimed that the last Olympics would occur in 2004.	We should abolish the Olympic Games
737	0	In the early middle ages infant baptism became common and the rite was significantly simplified [REF].	We should abolish infant baptism
1929	0	Sreekumar also claims that intimidation of whistleblowers and the subversion of the justice system are common practice [REF].	We should protect whistleblowers
1883	0	The difficulty of this problem stems from the fact that the gambler has no way of directly observing the reward of her actions.	We should ban gambling
1997	1	I believe that abortion is the wrong choice except in cases of incest, rape, and to save the life of the mother.	We should ban abortions
102	0	Hitchens asserts that atheists "have a fundamental inability to concede that to be effectively absolute, a moral code needs to be beyond human power to alter" [REF].	Atheism is the only way
434	1	Mass media has yet to adopt the view that social media plays a vital link in the radicalization of people.	Social media does more harm than good
74	0	Removes DRM protection legally, because it is capable to bypass restriction using a unique audio and video converting mechanism .	Digital rights management brings more harm than good
577	0	Volunteers were assured that their DNA sample would be destroyed as soon as it was confirmed to be unmatched with the rapist's DNA.	We should limit genetic testing
1844	1	A 2011 study by Congressional Democrats and reporting by the New York Times that same year found that hydraulic fracturing had resulted in significant increases of radioactive material including radium and carcinogens including benzene in major rivers and watersheds [REF].	We should prohibit hydraulic fracturing
1928	0	However, if the whistleblower did not receive an award, or the award percentage is outside the statutory 10 to 30 percent that is collected from an action, the whistleblower may appeal the decision at the Federal Court of Appeals level.	We should protect whistleblowers
1230	0	A few jurisdictions do provide for pre-birth orders, generally in only those cases when the surrogate mother is not genetically related to the expected child.	Surrogacy should be banned
918	1	This controversy stems from the fact that derivation of human embryonic stem cells requires the destruction of a blastocyst-stage, pre-implantation human embryo.	Embryonic stem cell research brings more good than harm
1326	0	A progressive tax is a tax imposed so that the tax rate increases as the amount subject to taxation increases [REF].	Progressive tax is beneficial
2314	0	Even though ISO was formed one year later, it wasn't until 1970 that the first World Standards Day was celebrated.	ISO brings more harm than good
2285	1	A specified amount of time set aside everyday for homework can help the child better understand.	Homework does more harm than good
2244	0	However, he has since denied that he did so, and stated that his Twitter account was hacked at the time) [REF].	Twitter brings more harm than good
762	0	Some observers believe that today, the UNSC is not fulfilling its mandate under Article 26 [REF].	We should disband the United Nations Security Council
2114	1	Negative: Though affirmative action had its positives, negatives arose.	Affirmative action brings more good than harm
989	1	This preamble argues that the prostitute is of benefit to the public, able to relieve man's natural inclination towards violence.	We should legalize prostitution
388	0	Recall elections can also be held.	Recall elections are beneficial
235	0	Gersonides believed that astrology was real, and developed a naturalistic, non-supernatural explanation of how it works.	Astrology brings more harm than good
2168	1	Most of the Brazilian Navy's officer core believed that corporal punishment was an essential tool in maintaining discipline on their ships.	We should prohibit corporal punishment
267	0	Also the court stated that because eBay was actively removing the purportedly counterfeit items from its listings, they could not be seen as misleading customers.	eBay brings more good than harm
1329	0	A progressive tax is a tax imposed so that the effective tax rate increases as the amount to which the rate is applied increases.	Progressive tax is beneficial
1825	1	After the earthquake, several websites speculated about whether hydraulic fracturing (fracking) for natural gas production could have caused or contributed to the quake [REF].	We should prohibit hydraulic fracturing
117	0	He therefore held that atheism was the philosophical foundation stone of his ideology, but in itself was insufficient in solving society's ills.	Atheism is the only way
437	0	So, saying that people want a revolution because of "social media" is akin to saying that people want a revolution because of the telephone.	Social media does more harm than good
673	0	However, the strike continued after temporary workers were hired to clear the backlog of undelivered mail [REF].	We should abolish temporary employment
249	0	On May 24, 2000, District Court Judge Whyte found that eBay had established a sufficient likelihood of prevailing on the trespass claim to support eBay's requested injunctive relief.	eBay brings more good than harm
2127	0	Najib criticised the way that the NEP had been implemented over its 40-year history, arguing that affirmative action policies of the NEP needed to be better targeted [REF].	Affirmative action brings more good than harm
1574	0	Wildlife Management - "The wildlife management major is a professional program designed to give students a broad scientific background for management and perpetuation of wildlife resources." .	Wildlife management brings more good than harm
2495	0	This increased Soviet fears that NATO was planning an attack.	We should disband NATO
94	0	Digital rights management and watermarking are used in content syndication and media asset management, to manage and secure intellectual property rights and copyrights.	Digital rights management brings more harm than good
2201	0	Cooper found Twitter Power contradictory because it says that Twitter is "not a place where people come to sell-and pushing sales hard on Twitter just isn't going to work", but almost immediately after says that following people on Twitter could get them to become customers [REF].	Twitter brings more harm than good
33	0	However, Nixon decided against Lillie's nomination after the American Bar Association found Lillie to be unqualified [REF].	The American Bar Association brings more harm than good
2133	1	I think affirmative action is wrong.	Affirmative action brings more good than harm
2283	0	It was established in 1996, with the preamble stating: Noting that the particular conditions characterizing home work make it desirable to improve the application of those Conventions and Recommendations to homeworkers, and to supplement them by standards which take into account the special characteristics of home work, and .	Homework does more harm than good
448	1	In a March 2011 interview with ABC News, she said that she believes that social media played a major part in the rivalry and murder.	Social media does more harm than good
1469	1	The use of tools such as Electronic health records will help patients take a more active role in their health.	EHRs bring more harm than good
1795	0	Miners want the subsidies to continue until 2018, and argue that Spain's limited energy resources mean it must keep the mines open in order to protect itself against future shocks in the energy market [REF].	The energy industry should be nationalized
716	0	Some paedobaptists argue this pattern continues into the New Testament.	We should abolish infant baptism
1939	0	In passing the 2002 Sarbanes-Oxley Act, the Senate Judiciary Committee found that whistleblower protections were dependent on the "patchwork and vagaries" of varying state statutes [REF].	We should protect whistleblowers
2174	1	UNESCO also recommends that corporal punishment be prohibited in schools, homes and institutions as a form of discipline, and contends that it is a violation of human rights as well as counterproductive, ineffective, dangerous and harmful to children [REF].	We should prohibit corporal punishment
0	0	However, the American Bar Association does not certify individual paralegals [REF].	The American Bar Association brings more harm than good
456	0	He acknowledged that the caste system in India spiritually blinded some Indians, then added that this did not mean that every Indian or even most Indians blindly followed the caste system, or everything from ancient Indian scriptures of doubtful authenticity and value.	We should abolish the caste system in India
1101	0	The suit charges that NCAA caps on the value of athletic scholarships have "illegally restricted the earning power of football and men's basketball players while making billions off their labor" [REF].	We should end athletic scholarships
1108	0	By spring 1967, the athletic program was warned by the Office of Education that the lack of African Americans under athletic scholarship was a violation of Title VI of the Civil Rights Act of 1964 [REF].	We should end athletic scholarships
1880	0	If Gamble A was less risky than Gamble B, it would follow[REF] that Gamble C was less risky than Gamble D (and vice versa), so, risk is not averted in this way.	We should ban gambling
82	0	digital rights management (DRM) is used to digitally copyright material and allows users to use that media for specific cases.	Digital rights management brings more harm than good
1481	0	Very soon electronic medical records will be implemented in the in-patient area.	EHRs bring more harm than good
1973	1	Therefore, the Supreme Court held that a ban on abortion was unconstitutional despite the issue being moot.	We should ban abortions
676	0	The temporary employee is bound by the rules and regulations of the client firm, even if they contrast with those of the company in which they are placed.	We should abolish temporary employment
2039	0	Fatty acid amides which add "slip" to plastic surfaces, so plastic bags can be peeled apart easily.	We should tax plastic bags
2125	1	Arguments are made that although affirmative action policies might have been necessary in the past, they are now obsolete.	Affirmative action brings more good than harm
1046	0	To demonstrate that all two-party cryptographic tasks can be implemented securely, a common approach is to show that a simple cryptographic primitive can be implemented that is known to be universal for secure function evaluation.	We should abolish the two-party system
1460	1	While electronic health records have potentially many advantages in terms of providing efficient and safe care, recent reports have brought to light some challenges with implementing electronic health records.	EHRs bring more harm than good
770	0	"If the Security Council does not reach an agreement, we will take our own responsibility.	We should disband the United Nations Security Council
1668	0	He authored NTUF's first Issue Brief in 1998, which concluded that had term limits been in place for the U.S. Senate, the Balanced Budget Amendment would have easily passed instead of falling just one vote short.	We should abolish term limits
1864	1	Richard knows that gambling is an illicit pastime and that he is breaking the law, but is compelled to take his seat at the table by his employer.	We should ban gambling
1960	1	88% think that abortion is morally wrong.	We should ban abortions
517	0	The Arab leadership also argued that the increase to Israel's water supply would encourage the immigration of more Jewish settlers, thus reducing the possibility of repatriation for Palestinian refugees of the 1948 war [REF].	We should privatize water supply
822	0	They believe that this is necessary because the Olympic Games need to set a high standard for sports programs and countries around the world to follow [REF].	We should abolish the Olympic Games
404	1	In fact, it could be argued that social media was the biggest contributing factor to the breakthrough success of the gourmet food truck [REF].	Social media does more harm than good
384	0	By the time this occurred, however, it was meaningless due to the close proximity of the 1974 gubernatorial election, and thus a recall election did not occur [REF].	Recall elections are beneficial
1988	1	The Church of Scotland is anti-abortion, stating that abortion should be allowed "only on grounds that the continuance of the pregnancy would involve serious risk to the life or grave injury to the health, whether physical or mental, of the pregnant woman."[REF] .	We should ban abortions
2046	0	A plastic bag was discovered in the granary, containing documents, wires and a videocassette [REF].	We should tax plastic bags
104	1	Dawkins suggests that atheists should be proud, not apologetic, stressing that atheism is evidence of a healthy, independent mind.	Atheism is the only way
1633	1	Insider trading is legal as long as disclosure of the holdings and trading in securities of the company is done by the insiders.	We should legalize insider trading
2383	0	Schmoller stated "A firm monarchy is a great blessing when it is bound up with traditions like those of the Prussian monarchy, which recognizes its duties."[REF] .	We should abolish the monarchy
688	0	In the United States, the gradual replacement of workers by temporary workers resulted in millions of workers being employed in low-paid temporary jobs [REF].	We should abolish temporary employment
2003	0	There has been some evidence of complacency, however, suggesting that the number of plastic bags had begun to rise again to 33 bags per capita.	We should tax plastic bags
826	0	The commission concluded that hosting the Olympics was feasible, provided that new construction fit into the region's planning needs in the areas of infrastructure, housing, and economic development [REF].	We should abolish the Olympic Games
1240	0	It was expected that profits for commercial surrogacy would reach as high as six billion dollars by 2012 [REF].	Surrogacy should be banned
62	0	Writer and computer scientist Peter Gutmann has expressed concerns that the digital rights management scheme in Microsoft's Windows Vista operating system may limit the availability of the documentation required to write open drivers as it "requires that the operational details of the device be kept confidential."[REF] .	Digital rights management brings more harm than good
1305	1	Advocates of tax cuts or other policies that mitigate the taxation of the wealthy tend to argue that progressive taxation "punishes" the rich for their superior performance in the market.	Progressive tax is beneficial
852	0	In December 2013 U.S. Senator Lamar Alexander and other Republican senators argued that the "wind energy production tax credit should be allowed to expire at the end of 2013"[REF] and it expired 1 January 2014 for new installations.	We should further exploit wind power
2293	0	The teacher could have the student use the book or not use it, relative to how homework was assigned.	Homework does more harm than good
176	1	Morice added that, "It's the first time in France that the entity of the Church of Scientology is condemned for fraud as an organized gang" [REF].	We should ban the Church of Scientology
1262	0	Dong Jianhong and Chen Tiying wrote that in the Great Leap Forward period school activities were not focused on education and instead were "mostly devoted to political movements and productive labor" which produced a low educational quality [REF].	Extra-curricular activity is beneficial
223	0	In Philosophies of Judaism, Julius Guttmann explains that for Gersonides, astrology was: founded on the metaphysical doctrine of the dependence of all earthly occurrences upon the heavenly world.	Astrology brings more harm than good
145	0	George H. Smith, while admitting that the narrow definition of atheist was the common usage definition of that word,[REF] and admitting that the broad definition of agnostic was the common usage definition of that word,[REF] promoted broadening the definition of atheist and narrowing the definition of agnostic.	Atheism is the only way
1088	0	Even though Faubus's idea of private schools never played out, the teachers were still expected to attend school every day and prepare for the possibility of their students' return [REF].	Private education brings more good than harm
373	0	The date for the recall election was set for August 9, 2011, following a Democratic primary on July 12, 2011 [REF].	Recall elections are beneficial
1824	1	It is hypothesized that hydraulic fracturing may not provide jobs to local communities due to the specialized nature of hydraulic fracturing tasks.	We should prohibit hydraulic fracturing
2108	1	Therefore, these changing demographics demonstrate that affirmative action policies would become unnecessary since they would eventually benefit the majority [REF].	Affirmative action brings more good than harm
1142	0	A common misconception is that Canadian schools do not offer athletic scholarship money for their athletes [REF].	We should end athletic scholarships
2484	1	The NPD argues that NATO fails to represent the interests and needs of European people.	We should disband NATO
2162	1	Opponents cite to studies which suggested that corporal punishment was racially biased in its execution.	We should prohibit corporal punishment
1274	1	The importance given to the Co-curricular and Extra- curricular activities is being appreciated by the public.	Extra-curricular activity is beneficial
1265	0	Likewise, he allowed extra-curricular studies of the gymnasium for students whose rabbinical positions would be recognized by the governments, stipulating the necessity to prove the strict adherence to the God-fearing standards per individual case [REF].	Extra-curricular activity is beneficial
2232	0	The tweet generated huge controversy, with replies asking whether his Twitter account had been hacked [REF].	Twitter brings more harm than good
1946	0	Kaplan noted that "had the Court endorsed this argument, it would have gutted the WPA; obviously, whistleblowers cannot be required to guess at their peril whether the individual to whom they are disclosing wrongdoing possesses the legal authority to correct it."	We should protect whistleblowers
9	0	In the United States, the American Bar Association does not mandate a particular curriculum for 1Ls.	The American Bar Association brings more harm than good
449	1	The UN stated in 2011 that the caste system of India will be declared a human rights abuse.	We should abolish the caste system in India
1838	1	The EPA found scientific evidence that hydraulic fracturing activities can impact drinking water resources [REF].	We should prohibit hydraulic fracturing
708	0	The document recalled that infant baptism has long been considered of apostolic origin and that the first direct evidence of its practice, dating from the 2nd century, does not present it as an innovation.	We should abolish infant baptism
255	1	Specifically, Tiffany argued that eBay was liable for dilution by blurring and dilution by tarnishment.	eBay brings more good than harm
882	0	Although wind power is a popular form of energy generation, the construction of wind farms is not universally welcomed, often for aesthetic reasons [REF].	We should further exploit wind power
1617	1	A crackdown on insider trading was essential.	We should legalize insider trading
389	0	These poll results became truth when the day of the recall election came on August 13.	Recall elections are beneficial
2012	0	The study also concluded that the state of California should ensure that recycling bins for plastic bags are present in all major stores as there is still a public desire to recycle plastic bags [REF].	We should tax plastic bags
2394	1	In the conclusion to this letter, Gattinara reiterated his belief that the true purpose of monarchy was to unite all people in the service of God.	We should abolish the monarchy
1581	0	Violations of hunting laws and regulations concerning wildlife management, local or international wildlife conservation schemes constitute wildlife crimes that are typically punishable [REF].	Wildlife management brings more good than harm
908	1	In 2006 he stated that cloning human embryos was wrong and that the research from embryonic stem cell research would not lead to a cure all.	Embryonic stem cell research brings more good than harm
924	0	Because ethical concerns regarding embryonic stem cells typically are about their derivation from terminated embryos, it is believed that reprogramming to these "induced pluripotent stem cells" (iPS cells) may be less controversial.	Embryonic stem cell research brings more good than harm
751	0	He, however, also said: "The United Nations Security Council .. will stand ready to take action under Chapter VII of the charter, quite clearly."[REF] .	We should disband the United Nations Security Council
1887	0	If the edge is negative (b < q / p) the formula gives a negative result, indicating that the gambler should take the other side of the bet.	We should ban gambling
460	0	The social barriers and discrimination that existed due to the caste system in India have been largely eliminated by Ralegan Siddhi villagers.	We should abolish the caste system in India
1747	1	One of the conditions for granting Utah statehood was that a ban on polygamy be written into the state constitution.	We should legalize polygamy
1945	0	A 2009 study found that whistleblowers are often motivated to take action when they notice a sharp decline in ethical practices, as opposed to a gradual worsening [REF].	We should protect whistleblowers
1224	0	When the infant's surrogate mother was present, it clung to her, but then began venturing off to explore.	Surrogacy should be banned
1168	0	One of Kraft's most important contributions to manned spaceflight would be his origination of the concept of a Mission Control Center.	Manned spaceflights bring more good than harm
958	1	Supporters of the pledge requirement argued that prostitution is inherently harmful and needs to be abolished, rejected harm reduction approaches,[REF] and held that legalized prostitution increases demand for sex trafficking [REF].	We should legalize prostitution
501	0	This case clarified what water sources American Indian tribes had "implied" rights to put to use [REF].	We should privatize water supply
1727	1	In a later interview with The A.V. Club, Sevigny was asked if she felt that the show's message was that polygamy was "wrong".	We should legalize polygamy
739	0	Wesley's own views of infant baptism shifted over time as he put more emphasis on salvation by faith and new birth by faith alone.	We should abolish infant baptism
40	0	The American Bar Association defines a branch as "the creation of a different law school."[REF] .	The American Bar Association brings more harm than good
868	1	In contrast, because wind power has been harnessed for over 100 years, its underlying technology is relatively stable.	We should further exploit wind power
731	0	Infant baptism was widely practised at least by the 3rd century,[REF] but it is disputed whether it was in the first centuries of Christianity.	We should abolish infant baptism
539	0	According to the USHMM, "so many POWs were shot that the local population complained that their water supply had been contaminated.	We should privatize water supply
1201	0	The researchers found that surrogate mothers would adopt related orphaned squirrel pups but not unrelated orphans.	Surrogacy should be banned
1339	1	Progressive taxation is often suggested as a way to mitigate the societal ills associated with higher income inequality [REF].	Progressive tax is beneficial
697	0	The biggest temporary work agencies are most profitable in emerging economies of the Global North, and those that have undergone market liberalization, deregulation and (re)regulation [REF].	We should abolish temporary employment
1995	1	In August 2015, he criticized the notion that abortion is necessary to save the life of the mother in certain cases, calling it a "false choice."[REF] .	We should ban abortions
2086	0	Because of environmental concern, the construction of large hydro power plants are no longer planned, thus the trend moves to constructing small hydro power plants.	We should further exploit hydroelectric dams
2075	0	Furthermore, the impacts of hydroelectric power generation can be hard to quantify both in terms of evaporative consumptive losses and altered quality of water, since damming results in flows that are much colder than for flowing streams.	We should further exploit hydroelectric dams
1371	1	Almost all opponents though, thought that the death penalty was a useful tool to deter crime and terrorism.	Capital punishment brings more harm than good
1145	0	At that point, Alexander was 6'6" (1.98 m) and only 170 lb (77 kg); a Division I athletic scholarship was out of the question.	We should end athletic scholarships
1031	0	Kenyan Prime Minister Odinga said on 20 July that the two parties had "agreed a framework for negotiation" and that he expected this agreement to be signed later in the same week.	We should abolish the two-party system
372	0	"The recall referendum belongs to the people, and it is up to the CNE to ensure the guarantees for the free expression of the people, instead of curtailing and trying to annul their rights."[REF]	Recall elections are beneficial
667	0	If a temporary employee arrives at a job assignment and is asked to perform duties not described when they accepted the job, they may call an agency representative for clarification.	We should abolish temporary employment
1431	0	The park had become so over-crowded with the geese, that the zoo had to take action to decrease their numbers.	Zoos bring more harm than good
2403	0	This means that the objector has no right not to be punished.	Conscientious objectors are justified
357	1	The cost of the recall election had also drawn criticism.	Recall elections are beneficial
967	1	Legalization/Decriminalization proponents believe that a system that prohibits prostitution creates an oppressive environment for prostitutes [REF].	We should legalize prostitution
783	0	Moynihan ensured that the UN Security Council took no action against the larger nation's annexation of a small country.	We should disband the United Nations Security Council
735	0	Hubmaier wrote, "If you do not [demonstrate infant baptism from Scripture], the vicar will complain that you have used against him a sword that you now lay aside."[REF] .	We should abolish infant baptism
1353	1	On July 16, 2014, federal judge Cormac J. Carney of the United States District Court ruled that California's death penalty system is unconstitutional because it is arbitrary and plagued with delay.	Capital punishment brings more harm than good
1035	0	For example: Say that two parties normally take a certain amount of time to perform a particular transaction.	We should abolish the two-party system
970	1	Thus, abolitionist proponents believe that prostitution is an exploitative system that is harmful to the women involved [REF].	We should legalize prostitution
470	0	Anand Amaladass says that "The Syrian Christians had inserted themselves within the Indian caste society for centuries and were regarded by the Hindus as a caste occupying a high place within their caste hierarchy."[REF]	We should abolish the caste system in India
655	0	The IRS determined that permatemp employees were common law employees of Microsoft and the staffing firm's role was simply that of payroll processor.	We should abolish temporary employment
2352	0	They emphasised that 'the monarchy is not more legitimate today than yesterday' [REF].	We should abolish the monarchy
1909	0	Fox appealed the decision stating that under Florida law, a whistleblower can only act if "a law, rule, or regulation"" has been broken and argued that the FCC's news distortion policy did not fit that definition [REF].	We should protect whistleblowers
2329	0	The purpose of ISO 14051:2011 is to provide principles and generic guidelines on material flow cost accounting.	ISO brings more harm than good
1396	1	She supported the argument that the death penalty would have deterrent value, as within five years of its abolition the national murder rate had more than doubled [REF].	Capital punishment brings more harm than good
1536	1	A review in 2009 found that "the net effect of alcohol consumption on health is detrimental, with an estimated 3.8% of all global deaths and 4.6% of global disability-adjusted life-years attributable to alcohol."[REF] .	We should ban alcoholic beverages
1980	1	Aquinas held that abortion was still wrong, even when not murder, regardless of when the soul entered the body [REF].	We should ban abortions
2180	1	He states that the way they were dealing with the accusation is a proof that the physical punishments are no longer necessary.	We should prohibit corporal punishment
1549	0	Fortunately, the rRCN vaccine did relatively little harm to sheep when ingested orally, suggesting that rRCN vaccines used for wildlife management delivered as oral baits would be safe if accidentally ingested by sheep [REF].	Wildlife management brings more good than harm
1328	1	Progressive taxation reduces absolute income inequality when the higher rates on higher-income individuals are paid and not evaded, and transfer payments and social safety nets result in progressive government spending [REF].	Progressive tax is beneficial
1256	0	"It was noted that their extracurricular activities were not directly connected to the dating service, however it's unavoidable to turn a blind eye to their other 'hobbies.'	Extra-curricular activity is beneficial
2333	0	It said: The fact that Kodak refused to sell parts to plaintiffs and other ISOs does not violate Section 1.	ISO brings more harm than good
1425	0	The National Zoo Policy (1998) states several objectives that zoos should pursue including education, publications, and breeding rare and endangered species.	Zoos bring more harm than good
1464	0	Older practitioners who are less experienced in the use of electronic health record systems will retire over time.	EHRs bring more harm than good
1555	0	Age class structure in fisheries and wildlife management is a part of population assessment.	Wildlife management brings more good than harm
2154	1	Ravi argued that the corporal punishment violated the Constitution and that it was racist and discriminatory [REF].	We should prohibit corporal punishment
1250	1	In conclusion, most research suggests that extracurricular activities are positively correlated to academic achievement (Mahoney et al., 2005).	Extra-curricular activity is beneficial
1699	0	On February 10, 2015, the Indian Supreme Court ruled that polygamy was not an integral part of Islam and justified the firing of an Uttar Pradesh government employee for violating UP Government Servant Rules following his marriage to a second woman.	We should legalize polygamy
1252	1	Moreover, the extracurricular activities helps maintaining the proper discipline of life.	Extra-curricular activity is beneficial
2424	0	Bertrand Russell had earlier voiced a worry that seems to be motivating Wittgenstein's point (The Principles of Mathematics §64): "[I]dentity, an objector may urge, cannot be anything at all: two terms plainly are not identical, and one term cannot be, for what is it identical with?"	Conscientious objectors are justified
2459	0	However, the report was clear about its limitations regarding technology and implementation, stating that the NATO air force would have to mostly rely on conventional arms and tactics until 1960 [REF].	We should disband NATO
1236	0	According to the law, the surrogate mother is a woman of childbearing age who agrees to carry and give birth to a child for the genetic parents, and who doesn't lay claim to be the mother.	Surrogacy should be banned
885	0	This naive predictor - commonly referred to as 'what you see is what you get' - states that the future wind generation will be the same as the last measured value.	We should further exploit wind power
79	0	(ii) to distribute, import for distribution, broadcast or communicate to the public, without authority, works or copies of works knowing that electronic rights management information has been removed or altered without authority." .	Digital rights management brings more harm than good
1172	0	Although human spaceflight has remained a long-term goal of the programme, with some basic technology development in this area, the thrust has been on implementation of the ExoMars mission and preparations for an international Mars sample return mission [REF].	Manned spaceflights bring more good than harm
814	0	Viktor Orbán, Prime Minister of Hungary, has said: "Organising an Olympic Games would be the pinnacle of this historical process.	We should abolish the Olympic Games
1852	1	Stern stated that "[the] ban on gambling is absolute, and in my view it is too absolute, too harsh and was not particularly well-enforced over the years".	We should ban gambling
1967	1	Quist believes that abortion should be a first degree homicide, and has said that "Abortion is a genuine evil act, except when used to save the mother's life, it must be legally restrained."[REF][REF] .	We should ban abortions
671	1	The trade union FNV now recognized that the labor market needed flex workers, and that for many people temporary work constituted a step towards a permanent job, and sought discussions.	We should abolish temporary employment
2185	1	However, one existing randomized controlled trial did demonstrate that a in harsh physical punishment was followed by a significant drop in children's aggressive behaviour [REF].	We should prohibit corporal punishment
2440	0	Perhaps somebody else is drafted to do so instead, but the conscientious objector does not.	Conscientious objectors are justified
57	0	This can cause confusion, because digital rights management (DRM) technologies are typically associated with business to consumer systems designed to protect rich media such as music and video.	Digital rights management brings more harm than good
133	0	He wrote an op-ed piece in 2012, in which he argued that atheists can be just as moral as religious believers [REF].	Atheism is the only way
1140	0	In the United States, athletic scholarships are largely regulated by the National Collegiate Athletic Association (NCAA).	We should end athletic scholarships
933	0	When an amendment to the Missouri Constitution that allows embryonic stem cell research was passed, he issued a statement opposing it.	Embryonic stem cell research brings more good than harm
928	0	Much of the ethical dilemma surrounding hESCs relies on individual beliefs about life and the potential for scientific advancement versus creating new human life.	Embryonic stem cell research brings more good than harm
823	0	The remarks prompted Magee to inform Highland Radio: "We need to remember what the Olympics is all about.	We should abolish the Olympic Games
1432	0	The new agreement, effective through December 5, 2015, stipulates that the zoo will conduct research in the areas of breeding and cub behavior.	Zoos bring more harm than good
1392	1	The opponents believe that capital punishment is the worst violation of human rights, because the right to life is the most important, and capital punishment violates it without necessity and inflicts to the condemned a psychological torture.	Capital punishment brings more harm than good
1531	1	Studies have also found that moderate consumption of other alcoholic beverages is correlated with decreased mortality from cardiovascular causes,[REF] although the association is stronger for wine.	We should ban alcoholic beverages
1214	0	These successes provided hope that similar techniques (using surrogate mothers of another species) might be used to clone extinct species.	Surrogacy should be banned
504	0	Concerned that their existing water supplies would be rendered inadequate by their growth, they were now seeking further supplies: to comply with the Royal Commission's "no poaching" recommendation any further reservoirs would have to be much further afield.	We should privatize water supply
2468	0	31 May: Libya claims that NATO strikes have left up to 718 civilians dead [REF].	We should disband NATO
347	0	New Trade theorists challenge the assumption of diminishing returns to scale, and some argue that using protectionist measures to build up a huge industrial base in certain industries would then allow those sectors to dominate the world market via a network effect.	We should fight protectionism
386	0	The amount of money being spent on the recall elections was over $30 million, with $25 million of that coming from outside groups on both sides and $5 million being spent by the candidates [REF].	Recall elections are beneficial
1024	0	Oracle was required to prove that the two parties would have agreed on the hypothetical license and license fees, but Oracle had no such evidence.	We should abolish the two-party system
1384	1	Without serving a purpose Camus argued that capital punishment is reduced to an act of revenge that only breeds further violence, fueled only by sadism and perpetuated by tradition.	Capital punishment brings more harm than good
894	1	Conversely, on particularly windy days, even with penetration levels of 16%, wind power generation can surpass all other electric power sources in a country.	We should further exploit wind power
828	0	The intention was to highlight the premise that in the city of Athena, the Olympic Games should not only be the most important athletic event, but also reflect equal importance toward intellectual and cultural activities.	We should abolish the Olympic Games
2482	0	Saif al-Islam Gaddafi, Gaddafi's son, claimed that NATO had offered the government an "under the table" deal that would see the international arrest warrants against both men dropped [REF].	We should disband NATO
475	0	The caste system of India is one ground for conflict in the novel and names are strongly Hindi.	We should abolish the caste system in India
1683	1	In 1920, term limits were abolished entirely.	We should abolish term limits
2452	0	Rather, he suggested that NATO should be put on high alert and recommended "to avert miscalculations".	We should disband NATO
2326	0	However, ANSI and ISO have not standardized any of these code pages.	ISO brings more harm than good
2124	0	Schuette v. Coalition to Defend Affirmative Action, A Michigan state constitutional amendment that bans affirmative action does not violate the Equal Protection Clause.	Affirmative action brings more good than harm
2404	0	If the objector were not allowed to state his case, there would be nothing to stop oppression.	Conscientious objectors are justified
